ID,Gender,Location,Area,Age,BDay,Byear,Edu_Level,SchoolCode,Marital_Status,HH_Status,HH_ID,SPOUSE_ID,HH_Size,HaveParentID,Number_children,UNKNOWN_CHILD,Age_At_First_Birth,HeadAlone,HOUSENUM,FirstChild,temp,TempYear,Picked
3733,male,คลองสามวา ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3734,male,คลองสามวา ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3735,male,คลองสามวา ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3736,male,คลองสามวา ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3737,male,คลองสามวา ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3738,male,คลองสามวา ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3739,male,คลองสามวา ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3740,male,คลองสามวา ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
3741,male,คลองสามวา ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
3742,male,คลองสามวา ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
3743,male,คลองสามวา ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
3744,male,คลองสามวา ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
3745,male,คลองสามวา ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
3746,male,คลองสามวา ,,70 - 74,0,,,0,,,0,0,0,0,0,0,0,0,0,0,70,0,0
3747,male,คลองสามวา ,,75 - 79,0,,,0,,,0,0,0,0,0,0,0,0,0,0,75,0,0
3748,male,คลองสามวา ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,male,คลองสามวา ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,male,คลองสามวา ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3751,male,คลองสามวา ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
3752,male,คลองสามวา ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
3753,male,คลองสามวา ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
3754,male,บางนา ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
3755,male,บางนา ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
3756,male,บางนา ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
3757,male,บางนา ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
3758,male,บางนา ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
3759,male,บางนา ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3760,male,บางนา ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3761,male,บางนา ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3762,male,บางนา ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3763,male,บางนา ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3764,male,บางนา ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3765,male,บางนา ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3766,male,บางนา ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3767,male,บางนา ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3768,male,บางนา ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3769,male,บางนา ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3770,male,บางนา ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3771,male,บางนา ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3772,male,บางนา ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3773,male,บางนา ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3774,male,บางนา ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3775,male,บางนา ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3776,male,บางนา ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3777,male,บางนา ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3778,male,บางนา ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3779,male,บางนา ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3780,male,บางนา ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3781,male,บางนา ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3782,male,บางนา ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3783,male,บางนา ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3784,male,บางนา ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3785,male,บางนา ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3786,male,บางนา ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3787,male,บางนา ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3788,male,บางนา ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3789,male,บางนา ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3790,male,บางนา ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3791,male,บางนา ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3792,male,บางนา ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3793,male,บางนา ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3794,male,บางนา ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3795,male,บางนา ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3796,male,บางนา ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3797,male,บางนา ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3798,male,บางนา ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3799,male,บางนา ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3800,male,บางนา ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3801,male,บางนา ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3802,male,บางนา ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3803,male,บางนา ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3804,male,บางนา ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3805,male,บางนา ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3806,male,บางนา ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3807,male,บางนา ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3808,male,บางนา ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3809,male,บางนา ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3810,male,บางนา ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3811,male,บางนา ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3812,male,บางนา ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3813,male,บางนา ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3814,male,บางนา ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3815,male,บางนา ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3816,male,บางนา ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3817,male,บางนา ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3818,male,บางนา ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3819,male,บางนา ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3820,male,บางนา ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3821,male,บางนา ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3822,male,บางนา ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3823,male,บางนา ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3824,male,บางนา ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3825,male,บางนา ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3826,male,บางนา ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
3827,male,บางนา ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
3828,male,บางนา ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
3829,male,บางนา ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
3830,male,บางนา ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
3831,male,บางนา ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
3832,male,บางนา ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
3833,male,บางนา ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
3834,male,บางนา ,,70 - 74,0,,,0,,,0,0,0,0,0,0,0,0,0,0,70,0,0
3835,male,บางนา ,,75 - 79,0,,,0,,,0,0,0,0,0,0,0,0,0,0,75,0,0
3836,male,บางนา ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,male,บางนา ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3838,male,บางนา ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
3839,male,บางนา ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
3840,male,บางนา ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
3841,male,บางนา ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
3842,male,บางนา ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3843,male,ทวีวัฒนา ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3844,male,ทวีวัฒนา ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3845,male,ทวีวัฒนา ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3846,male,ทวีวัฒนา ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3847,male,ทวีวัฒนา ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3848,male,ทวีวัฒนา ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3849,male,ทวีวัฒนา ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3850,male,ทวีวัฒนา ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3851,male,ทวีวัฒนา ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3852,male,ทวีวัฒนา ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3853,male,ทวีวัฒนา ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3854,male,ทวีวัฒนา ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3855,male,ทวีวัฒนา ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3856,male,ทวีวัฒนา ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3857,male,ทวีวัฒนา ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3858,male,ทวีวัฒนา ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3859,male,ทวีวัฒนา ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3860,male,ทวีวัฒนา ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3861,male,ทวีวัฒนา ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3862,male,ทวีวัฒนา ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3863,male,ทวีวัฒนา ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3864,male,ทวีวัฒนา ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3865,male,ทวีวัฒนา ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3866,male,ทวีวัฒนา ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3867,male,ทวีวัฒนา ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3868,male,ทวีวัฒนา ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3869,male,ทวีวัฒนา ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3870,male,ทวีวัฒนา ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3871,male,ทวีวัฒนา ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3872,male,ทวีวัฒนา ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
3873,male,ทวีวัฒนา ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
3874,male,ทวีวัฒนา ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
3875,male,ทวีวัฒนา ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
3876,male,ทวีวัฒนา ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
3877,male,ทวีวัฒนา ,,70 - 74,0,,,0,,,0,0,0,0,0,0,0,0,0,0,70,0,0
3878,male,ทวีวัฒนา ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3879,male,ทวีวัฒนา ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3880,male,ทวีวัฒนา ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3881,male,ทวีวัฒนา ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
3882,male,ทวีวัฒนา ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
3883,male,ทวีวัฒนา ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
3884,male,ทวีวัฒนา ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
3885,male,ทวีวัฒนา ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
3886,male,ทวีวัฒนา ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
3887,male,ทุ่งครุ ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
3888,male,ทุ่งครุ ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
3889,male,ทุ่งครุ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3890,male,ทุ่งครุ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3891,male,ทุ่งครุ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3892,male,ทุ่งครุ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3893,male,ทุ่งครุ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3894,male,ทุ่งครุ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3895,male,ทุ่งครุ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3896,male,ทุ่งครุ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3897,male,ทุ่งครุ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3898,male,ทุ่งครุ ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3899,male,ทุ่งครุ ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3900,male,ทุ่งครุ ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3901,male,ทุ่งครุ ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3902,male,ทุ่งครุ ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3903,male,ทุ่งครุ ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3904,male,ทุ่งครุ ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3905,male,ทุ่งครุ ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3906,male,ทุ่งครุ ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3907,male,ทุ่งครุ ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3908,male,ทุ่งครุ ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3909,male,ทุ่งครุ ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3910,male,ทุ่งครุ ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3911,male,ทุ่งครุ ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3912,male,ทุ่งครุ ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3913,male,ทุ่งครุ ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3914,male,ทุ่งครุ ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3915,male,ทุ่งครุ ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3916,male,ทุ่งครุ ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3917,male,ทุ่งครุ ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3918,male,ทุ่งครุ ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3919,male,ทุ่งครุ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3920,male,ทุ่งครุ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3921,male,ทุ่งครุ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3922,male,ทุ่งครุ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3923,male,ทุ่งครุ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3924,male,ทุ่งครุ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3925,male,ทุ่งครุ ,,35 - 39,0,,,0,,,0,0,0,0,0,0,0,0,0,0,35,0,0
3926,male,ทุ่งครุ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3927,male,ทุ่งครุ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3928,male,ทุ่งครุ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3929,male,ทุ่งครุ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3930,male,ทุ่งครุ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3931,male,ทุ่งครุ ,,40 - 44,0,,,0,,,0,0,0,0,0,0,0,0,0,0,40,0,0
3932,male,ทุ่งครุ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3933,male,ทุ่งครุ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3934,male,ทุ่งครุ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3935,male,ทุ่งครุ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3936,male,ทุ่งครุ ,,45 - 49,0,,,0,,,0,0,0,0,0,0,0,0,0,0,45,0,0
3937,male,ทุ่งครุ ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3938,male,ทุ่งครุ ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3939,male,ทุ่งครุ ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3940,male,ทุ่งครุ ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3941,male,ทุ่งครุ ,,50 - 54,0,,,0,,,0,0,0,0,0,0,0,0,0,0,50,0,0
3942,male,ทุ่งครุ ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
3943,male,ทุ่งครุ ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
3944,male,ทุ่งครุ ,,55 - 59,0,,,0,,,0,0,0,0,0,0,0,0,0,0,55,0,0
3945,male,ทุ่งครุ ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
3946,male,ทุ่งครุ ,,60 - 64,0,,,0,,,0,0,0,0,0,0,0,0,0,0,60,0,0
3947,male,ทุ่งครุ ,,65 - 69,0,,,0,,,0,0,0,0,0,0,0,0,0,0,65,0,0
3948,male,ทุ่งครุ ,,70 - 74,0,,,0,,,0,0,0,0,0,0,0,0,0,0,70,0,0
3949,male,ทุ่งครุ ,,75 - 79,0,,,0,,,0,0,0,0,0,0,0,0,0,0,75,0,0
3950,male,ทุ่งครุ ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3951,male,ทุ่งครุ ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,male,ทุ่งครุ ,,0 - 4,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,male,ทุ่งครุ ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
3954,male,ทุ่งครุ ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
3955,male,ทุ่งครุ ,,5-ก.ย.,0,,,0,,,0,0,0,0,0,0,0,0,0,0,5,0,0
3956,male,ทุ่งครุ ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
3957,male,ทุ่งครุ ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
3958,male,ทุ่งครุ ,,ต.ค.-14,0,,,0,,,0,0,0,0,0,0,0,0,0,0,10,0,0
3959,male,ทุ่งครุ ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3960,male,บางบอน ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3961,male,บางบอน ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3962,male,บางบอน ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3963,male,บางบอน ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3964,male,บางบอน ,,15 - 19,0,,,0,,,0,0,0,0,0,0,0,0,0,0,15,0,0
3965,male,บางบอน ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3966,male,บางบอน ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3967,male,บางบอน ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3968,male,บางบอน ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3969,male,บางบอน ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3970,male,บางบอน ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3971,male,บางบอน ,,20 - 24,0,,,0,,,0,0,0,0,0,0,0,0,0,0,20,0,0
3972,male,บางบอน ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3973,male,บางบอน ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3974,male,บางบอน ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3975,male,บางบอน ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3976,male,บางบอน ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3977,male,บางบอน ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3978,male,บางบอน ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3979,male,บางบอน ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3980,male,บางบอน ,,25 - 29,0,,,0,,,0,0,0,0,0,0,0,0,0,0,25,0,0
3981,male,บางบอน ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3982,male,บางบอน ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
3983,male,บางบอน ,,30 - 34,0,,,0,,,0,0,0,0,0,0,0,0,0,0,30,0,0
